ID,Nombre,Categoria
"O0203","Banco De Occidente - Ordinaria - Fomento - Unidirecto - Factoring - Tesorería y Créditos Especiales","Obligaciones Aval"
"O0214","BANCO DE OCCIDENTE - PAGO TARJETA DE CRÉDITO CREDENCIAL MASTERCARD","Obligaciones Aval"
"O0212","BANCO DE OCCIDENTE - PAGO TARJETA DE CRÉDITO VISA","Obligaciones Aval"
"O0202","Banco de Occidente - Prestamo Personal, Libranza y Vehiculos","Obligaciones Aval"
"O0209","BANCO DE OCCIDENTE - UNIVERSIDAD GARANTIZADA","Obligaciones Aval"
"00000104","Banco de Occidente Leasing Vivienda y Constructor","Obligaciones Aval"
"00009506","Banco de Occidente Prestamo Dinamico","Obligaciones Aval"
"00013504","BANCO DIOCESANO DE ALIMENTOS R","Otros Servicios"
"00001441","BANCO FINANDINA","Otras Obligaciones financieras"
"00010648","BANCO MUNDO MUJER","Otros Servicios"
"O0303","BANCO POPULAR - TARJETA DE CRÉDITO VISA - MASTERCARD","Obligaciones Aval"
"00013546","Banco Popular Credito de Vivienda","Otras Obligaciones financieras"
"00007287","Banco Popular EPIK","Obligaciones Aval"
"O0304","Banco Popular Libre Destino Leasing Comercial Constructor Microcrédito (Ex)Empleado","Obligaciones Aval"
"00016833","BANCO POPULAR NEGOCIACIONES","Obligaciones Aval"
"00003908","BANCO POPULAR TARJETA EXPRES Y TARJETA LA 14","Obligaciones Aval"
"00015040","Banco Santander Credito de Consumo","Otras Obligaciones financieras"
"00015042","BANCO SANTANDER CREDITO VEHICULOS","Otras Obligaciones financieras"
"00017567","BANYO CONJUNTO RESIDENCIAL CALI CL 50 9974","Conjuntos residenciales"
"00007972","BARBOSA SEGUROS SUC BMANGA","Empresas De Seguros"
"00012276","BARU MOTORS CARTAGENA","Otros Servicios"
"00024259","BBVA EFECTIVO CARTERA COLECTIVA","Otros Servicios"
"00029388","BBVA FIDUCIARIA FIC FAM","Otros Servicios"
"00029389","BBVA FIDUCIARIA FIC PAIS","Otros Servicios"
"00001044","BEGONIA CONJUNTO RESIDENCIAL CRA 32 NO 12 198","Conjuntos residenciales"
"00026025","BELLEZA AL DIA INTERNACIONAL","Otros Servicios"
"00017587","BELVENTO CONDOMINIO CL 43 35 44 EDIFICIOBELVENTO","Conjuntos residenciales"
"00000335","BERKLEY SEGUROS COLOMBIA SA","Empresas De Seguros"
"00017575","BIENES CORPORATIVOS AUT MEDELLIN KM 3 PUNTO 5 TTCB","Otros Servicios"
"00025685","Bilym Servicios SAS","Otros Servicios"
"00023069","BINGOS UNIDOS NACIONALES SAS","Otros Servicios"
"00009048","BITWAY INTERNACIONAL SAS CLL 5 NORTE 18A 92","Otros Servicios"
"00013392","BLUECARE SALUD S A S","Otros Servicios"
"00014782","BMANGA EDIFICIO PUNTA DEL ESTE","Conjuntos residenciales"
"00017540","BODEGAS ARROYOHONDO CLL 11 NRO 3247","Otros Servicios"
"00014749","BOG AMERICAS CENTRO EMPRESARIAL","Conjuntos residenciales"
"00000401","BOMBAS Y SERVICIOS DEL CASANARE","Otros Servicios"
"00026028","BONAIRE CLUB RESIDENCIAL PH","Conjuntos residenciales"
"00027561","BOSQUE REAL EXTRAORDINARIA","Conjuntos residenciales"
"00012628","BOSQUE RESERVA RESIDENCIAL PH CRA 87 NRO 131C 89","Conjuntos residenciales"
"00014659","BOSQUE RESIDENCIAL APARTAMENTOS","Conjuntos residenciales"
"00024183","BOSQUELARGO PARQUE RESIDENCIAL","Conjuntos residenciales"
"00016767","BOSQUES DEL RIO MEDELLIN","Conjuntos residenciales"
"00012042","BOSTON RESERVADO CONJUNTO RESI CRA 104 A N 2033","Conjuntos residenciales"
"00028037","BOTON AVAL VALIDDA","Otros Servicios"
"00012383","BOTON DE PAGOS BQ AVALUOS","Otros Servicios"
"00015592","BP SURTICREDITOS SAS","Otros Servicios"
"00007256","BRISAS DE GIRARDOT 6 KM 3 VIA GIRARDOT TOCAIMA","Conjuntos residenciales"
"00017541","BRISAS DE ORIENTE CLL 59 NRO 3A 30","Conjuntos residenciales"
"00006399","BRISAS DE ROBLEDO MANZANA A CRA 89 92 C 64","Conjuntos residenciales"
"00008905","BRISAS DE ROBLEDO MANZANA E PH","Conjuntos residenciales"
"00028658","BRISAS DEL ROSAL","Conjuntos residenciales"
"00001541","BUCARAMANGA VIDRIOS TEMPLADOS","Otros Servicios"
"00013209","BUENAVISTA CLUB Y CONDOMINIO P CRA 14 NO46157","Conjuntos residenciales"
"00028286","BUGANVILLA P H ETAPA 1","Conjuntos residenciales"
"00017650","C COMERCIAL FIESTA FONTIBON CRA 100 1859 ADMON","Centros Comerciales"
"00026277","C COMERCIAL SAN ANDRESITO PH","Centros Comerciales"
"00017625","C EMPRESARIAL OSVAR AVENIDA 116 NO 15 B 26 BOGOTA","Otros Servicios"
"00001633","C R LA ALAMEDA DEL PORVENIR ET","Conjuntos residenciales"
"00001656","C R PARQUE CENTRAL COLINA SEGU","Conjuntos residenciales"
"00001659","C R PARQUES DE BOGOTA CEREZO P","Conjuntos residenciales"
"00010348","C R SENDEROS DE PORVENIR IV","Conjuntos residenciales"
"00012876","CABLE SERVICIOS SA","Otros Servicios"
"00013703","CafeOccidente","Otros Servicios"
"00030071","CAJA DE COM FAMILIAR","Otros Servicios"
"00011763","CAJA DE COMP FAM COMFATOLIMA AV AMBALA CL69 19 109","Instituciones Educativas"
"00011656","CAJA DE COMP FAMILIAR DEL MAGDAL","Otros Servicios"
"00007572","CAJA DE COMPENSACION FAMILIAR CAFAM","Otras Obligaciones financieras"
"00019748","CAJA DE RETIRO DE LAS FUERZAS MILIT","Otros Servicios"
"00014743","Cajas SICACOM","Telecomunicación"
"00001335","CAJASAN COLEGIO","Instituciones Educativas"
"00001314","CAJASAN CREDITO","Otras Obligaciones financieras"
"00024231","CAJASAN CULTURA","Otros Servicios"
"00006512","CAJASAN ETDH","Servicios De Transporte"
"00006338","CAJASAN FOSFEC","Otros Servicios"
"00024212","CAJASAN SALUD IPS","Otros Servicios"
"00024211","CAJASAN VIVIENDA","Otros Servicios"
"00001542","CAJASAN ZAFIRO","Otras Obligaciones financieras"
"00007519","CALIFORNIA DE EL POBLADO CRA 41 NO 24 131","Conjuntos residenciales"
"00026464","CALLE REAL DE LA HACIENDA CL 68 13B","Conjuntos residenciales"
"00029385","CALYPSO BARRANQUILLA","Otros Servicios"
"00001977","CALZATODO BUCARAMANGA","Otros Servicios"
"00002356","CAMARA DE COMERCIO DE BARRANQUILLA","Otros Servicios"
"00004032","CAMARA DE COMERCIO DE BUCARAMANGA","Otros Servicios"
"00007600","CAMARA DE COMERCIO DE CARTAGENA","Otros Servicios"
"00009042","CAMARA DE COMERCIO DE MEDELLIN","Otros Servicios"
"00025720","Camino Real 9 Etapa 3 CUOTA EXTRA","Conjuntos residenciales"
"00015194","camino real III","Conjuntos residenciales"
"00000549","Camino Real IX Cll 9b 54 61","Conjuntos residenciales"
"00018717","CAMINO REAL VI ETAPA","Conjuntos residenciales"
"00007930","CAMINO REAL VII CLL 9 B NO 50 100","Conjuntos residenciales"
"00010176","CAMINO VIEJO CLUB RESIDENCIAL TRANV 7 No 51N 24","Conjuntos residenciales"
"00028021","CAMINOS DE CALIBIO ALCANTARILLADO","Conjuntos residenciales"
"00023634","CAMINOS DE LA PRADERA CONJUNTO CERR","Conjuntos residenciales"
"00001602","CAMINOS DEL PORVENIR V KR 100 56 F 15 SUR","Conjuntos residenciales"
"00005396","CAMPANA SERVICIOS DE ACERO","Otros Servicios"
"00016961","CAMPANARIO CENTRO COMERCIAL CARRERA 9 NO 24AN 21","Centros Comerciales"
"00009460","CAMPO REAL CONJUNTO RESIDENCIAL CRA 2 22 BN 115","Conjuntos residenciales"
"00002109","CAMPOALTO ACESALUD SAS","Otros Servicios"
"00001800","CAMPOS DEL BOSQUE CONJ RESIDENCIAL CRA 98 53 105","Conjuntos residenciales"
"00028140","CAMPUS CLUB RESERVADO PH","Conjuntos residenciales"
"00016697","CANELO CONJ RESIDENCIAL ETAPA 1","Conjuntos residenciales"
"00001427","CAÑAVERALEJO ETAPA 1 CONJUNTO RESID CL 6 NO 61 109","Conjuntos residenciales"
"00018884","CARANDU PARQUE RESIDENCIAL PH","Conjuntos residenciales"
"00007823","CARDIQUE SERVICIOS AMBIENTALES","Otros Servicios"
"00011477","CARIBE PLAZA CENTRO COMERCIAL","Centros Comerciales"
"00011289","CARNAVAL DE BARRANQUILLA SAS","Otros Servicios"
"00001806","CASA CAMPO CONJUNTO RESID ET I AV SANTO DOMINGO","Conjuntos residenciales"
"00016993","CASA CLUB EL POBLADO","Conjuntos residenciales"
"00025584","CASA REAL 23 INMOBILIARIA SAS","Conjuntos residenciales"
"00017628","CASTELLANA REAL CALLE 147 7 G 30","Conjuntos residenciales"
"00004450","CASTILLA LA NUEVA CALLE 10B NO 81F 20","Conjuntos residenciales"
"00009354","CASTILLA REAL IL SECTOR ETAPA B CRA 79 NO 10 54","Conjuntos residenciales"
"00024010","CC Cabecera ILL Et parqueaderos","Conjuntos residenciales"
"00012160","CC CABECERA ILL ZONAS COMUNES CRA 35 A No5182","Centros Comerciales"
"00024763","CC CHICO CENTRO BOGOTA","Centros Comerciales"
"00029830","CC EL PARQUE DE ITAGUI CR 50 50 28","Centros Comerciales"
"00014458","CC EMPRESARIAL GUADALUPE PH","Centros Comerciales"
"00014132","CC LAGUNA AGRUP 5 DE LA URB NUEVA TIBABUYES PH","Centros Comerciales"
"00002872","CC MEGACENTRO INTERNACIONAL PH CRA 6 16 47","Centros Comerciales"
"00006723","CC PANAMA PUERTO COMERCIAL PH DG 182 NO 20 91","Centros Comerciales"
"00001809","CC POPULAR 2 SANDREXITOS","Centros Comerciales"
"00001363","CC SAN ANDRESITO DEL SUR LA 80","Centros Comerciales"
"00003207","CC SAN ANDRESITO NORTE CL 195 21 48","Centros Comerciales"
"00017604","CC SAN ANDRESITO PALMIRA CRA 27 NO 3068","Centros Comerciales"
"00012281","CC SANTA BARBARA DRIVE AV 19 122 49","Centros Comerciales"
"00003195","CC SHOPPING LAS FUENTES CLL 20 NO 6 AN 19 CALI","Conjuntos residenciales"
"00012987","CC UNICENTRO PAGO ADMON Y SEGUROS","Centros Comerciales"
"00008925","CC UNICENTRO PAGO CONCESION Y OTRO","Centros Comerciales"
"00008900","CC Y EMPRESARIAL OBELISCO PH CRA 74 NO 48 37","Conjuntos residenciales"
"00017651","CCOMERCIAL ALEJANDRIA KM 3 FLANDES VIA ESPINAL","Centros Comerciales"
"00017616","CCOMERCIAL UNICENTRO PASTO OFICINA ADMINISTRATIVA","Centros Comerciales"
"00017656","CCOMERCIAL Y RESID EL BOSQUE ARMEN CR14 14 NTE 80","Centros Comerciales"
"00006243","CDA SEDE CARTAGENA","Instituciones Educativas"
"00015596","CDI SA BUCARAMANGA","Otros Servicios"
"00016188","CEAL SERVICIOS SAS KM4 VIA LA MESA SECTOR LOS PUEN","Otros Servicios"
"00025838","CEN CORPORACION EDUCATIVA NACIONAL","Instituciones Educativas"
"00025818","CENT COMERCIAL RESIDENCIAL EL BUQUE","Conjuntos residenciales"
"00017600","CENTEMPRESARIAL COMERCIAL STUTTGART CRA 21 169 76","Otros Servicios"
"00013259","CENTRAL PARK CONDOMINIO CRA 20 3751 BUCARAMANGA","Centros Comerciales"
"00014810","CENTRAL PARK EMPRESARIAL","Conjuntos residenciales"
"00013887","CENTRO ADM Y COMERCIAL BUNDE PH","Centros Comerciales"
"00003190","CENTRO AERONAUTICO DE COLOMBIA CRA 49 A NO 93 55","Conjuntos residenciales"
"00003382","CENTRO CIAL SAN SUR PROP HORIZONTAL CRA 18 59 67","Centros Comerciales"
"00027281","CENTRO COMERCIAL ANTONIO NARINO","Centros Comerciales"
"00024840","CENTRO COMERCIAL AUTOPISTA 184 PH","Centros Comerciales"
"00007454","CENTRO COMERCIAL AVENIDA CALLE 68 CLL 72 NO 70D 25","Centros Comerciales"
"00016217","CENTRO COMERCIAL BAMBUSA PLAZA CRA 19 NO 18 A 130","Centros Comerciales"
"00020188","CENTRO COMERCIAL BAZAR 20 DE JULIO","Centros Comerciales"
"00002210","CENTRO COMERCIAL BUCACENTRO CALLE 33 NO 18 36","Centros Comerciales"
"00025265","CENTRO COMERCIAL CALERA GARDENS PH","Centros Comerciales"
"00013212","CENTRO COMERCIAL CANAVERALEJO","Centros Comerciales"
"00017603","CENTRO COMERCIAL CAPRI PH CLL 5 NO 76 00","Centros Comerciales"
"00009374","CENTRO COMERCIAL CARIBE CRA 38 N 9 32","Centros Comerciales"
"00017629","CENTRO COMERCIAL CHAPICENTRO CRA 13 NRO 61 47","Centros Comerciales"
"00013234","CENTRO COMERCIAL CHIPICHAPE","Centros Comerciales"
"00017589","CENTRO COMERCIAL CINEMAS CABECERA CRA 35 NO 48131","Centros Comerciales"
"00009060","CENTRO COMERCIAL COLON PLAZA CRA 1 NO 61A 30","Centros Comerciales"
"00016147","CENTRO COMERCIAL CONSTELACION CRA 9 N 14 94 PISO 3","Centros Comerciales"
"00001817","CENTRO COMERCIAL EL DIAMANTE II CLL 16 NO 5 56","Centros Comerciales"
"00021081","CENTRO COMERCIAL EL GRAN SAN VICTOR","Centros Comerciales"
"00013130","CENTRO COMERCIAL EL PARQUE CRA 31 NO 36 13","Centros Comerciales"
"00003001","CENTRO COMERCIAL EL TREBOL PH MOSQ CRA 3 NO 13 12","Centros Comerciales"
"00022971","CENTRO COMERCIAL ESTACION ARMENIA","Centros Comerciales"
"00026776","CENTRO COMERCIAL FEGHALI","Centros Comerciales"
"00024226","CENTRO COMERCIAL FUTURO 140 PH","Centros Comerciales"
"00011987","CENTRO COMERCIAL GALAXCENTRO 18 BOGOTA CR 10 17 67","Centros Comerciales"
"00026341","CENTRO COMERCIAL GALERON","Centros Comerciales"
"00017639","CENTRO COMERCIAL GRAFICENTRO PH CRA 28 NO 1071","Centros Comerciales"
"00014973","CENTRO COMERCIAL GRATAMIRA","Centros Comerciales"
"00016726","CENTRO COMERCIAL HABITAT","Centros Comerciales"
"00003193","CENTRO COMERCIAL HACIENDA VILLA NUEVA AV 13 N 4 05","Centros Comerciales"
"00015900","CENTRO COMERCIAL HORIZONTE","Centros Comerciales"
"00014949","CENTRO COMERCIAL JARDIN DEL RIO","Centros Comerciales"
"00026250","CENTRO COMERCIAL LA CASONA","Centros Comerciales"
"00008511","CENTRO COMERCIAL LA HERRERIA KM 21 VIA CALI JAMUND","Centros Comerciales"
"00016926","CENTRO COMERCIAL LAESTACION POPAYAN","Centros Comerciales"
"00017613","CENTRO COMERCIAL LAS RAMPAS CRA 24 NO 67 28","Centros Comerciales"
"00016820","CENTRO COMERCIAL LOS CENTAUROS","Centros Comerciales"
"00017614","CENTRO COMERCIAL LOS CRISTALES CRA 9 1851","Centros Comerciales"
"00017649","CENTRO COMERCIAL LOS SAUCES CR 66 49B 20 OF 220A","Centros Comerciales"
"00006128","CENTRO COMERCIAL MANHATTAN PH CLL 9 BIS NO 19A 38","Centros Comerciales"
"00014788","CENTRO COMERCIAL MEGACENTRO","Centros Comerciales"
"00014323","CENTRO COMERCIAL NUESTRO BOGOTA","Centros Comerciales"
"00009369","CENTRO COMERCIAL NUEVA ERA PH CRA 19 NO 9 11","Centros Comerciales"
"00015111","CENTRO COMERCIAL PARQUE HEREDIA","Centros Comerciales"
"00016798","CENTRO COMERCIAL PASAJE REAL","Centros Comerciales"
"00022387","CENTRO COMERCIAL POPULAR 2 SAN CRA 3 NO 16 51","Otros Servicios"
"00018665","CENTRO COMERCIAL SAN AGUSTIN PH","Centros Comerciales"
"00005924","CENTRO COMERCIAL SAN ANDRESITO AV CALLE 68","Centros Comerciales"
"00023488","CENTRO COMERCIAL SAN CARLOS","Centros Comerciales"
"00016266","CENTRO COMERCIAL SAN FACON CRA 21 NO 13 A 04","Centros Comerciales"
"00007874","CENTRO COMERCIAL SAN JOSE PLAZA","Centros Comerciales"
"00021030","CENTRO COMERCIAL SANTA ANA PH","Centros Comerciales"
"00023758","CENTRO COMERCIAL SANTIAGO CALI","Centros Comerciales"
"00020882","CENTRO COMERCIAL UNICENTRO D OCCIDENTE CR111C 86 5","Centros Comerciales"
"00003198","CENTRO COMERCIAL Y EMPRESARIAL JARDIN CENTRAL","Centros Comerciales"
"00026226","CENTRO DE SALUD EL ROSARIO","Conjuntos residenciales"
"00023884","CENTRO EJECUTIVO PARQUE LLERAS","Conjuntos residenciales"
"00001837","CENTRO EMPRESARIAL GARCIA ROVI CLL 41 NO 11 05","Conjuntos residenciales"
"00013529","CENTRO EMPRESARIAL TORR CENTENARIO","Conjuntos residenciales"
"00023494","CENTRO MEDICO CLINICA BUCARAMANGA","Conjuntos residenciales"
"00002961","CENTRO RESIDENCIAL AVENIDA CHILE CRA 62 NO 70 B 16","Conjuntos residenciales"
"00001843","CENTRO RESIDENCIAL DEL ESTE CARRERA 29 NO 49 49","Conjuntos residenciales"
"00017681","CENTRO RESIDENCIAL JUAN DEL CO CL 123","Conjuntos residenciales"
"00000810","CENTRO SALUD ANIMAL","Otros Servicios"
"00029730","CEPILLOS INDUSTRIALES EL TRIUN","Otros Servicios"
"00027410","CERRITOS RESERVADO PARQUE RESIDENCI","Conjuntos residenciales"
"00008720","CERRO AZUL CONJUNTO RESIDENCIAL","Conjuntos residenciales"
"00022915","CERTIGAS DE OCCIDENTE SAS","Otros Servicios"
"00023015","CESTELCO EMPRESARIAL TULUA SAS","Instituciones Educativas"
"00001845","CHAPARRO VARGAS BLANCA CECILIA","Otros Servicios"
"00002138","Chevrolet Servicios Financieros GMF","Otras Obligaciones financieras"
"00001250","CHILDREN CHANGE COLOMBIA LTD","Fundaciones"
"00005859","CHUBB SEGUROS","Empresas De Seguros"
"00011597","CIA GENERAL DE ACEROS","Otros Servicios"
"00025422","CIUDAD DEL PARQUE BARI","Conjuntos residenciales"
"00023189","CIUDAD DEL PARQUE KATIOS","Conjuntos residenciales"
"00026929","CIUDAD DEL PARQUE TAYRONA APTOS","Conjuntos residenciales"
"00029140","CIUDAD TORREON CIPRES","Conjuntos residenciales"
"00026479","CIUDAD TORREON EL CEDRO PH","Conjuntos residenciales"
"00017383","CIUDAD TORREON EL ROBLE PH IBAGUE","Conjuntos residenciales"
"00018173","CIUDAD TORREON RL NOGAL PH IBAGUE","Conjuntos residenciales"
"00001947","CIUDADELA BRISAS DE GUADALUPE CR 56 NO 7 156 OESTE","Conjuntos residenciales"
"00004758","CIUDADELA CAFAM 2 AGRUPACION 13 CRA 145 NO 142 47","Conjuntos residenciales"
"00001981","CIUDADELA CAFAM 2 AGRUPACION 9 CLL 142C NO 151B 60","Conjuntos residenciales"
"00005915","CIUDADELA CAFAM 5 ETAPA CALLE 143 A NO 113C73","Conjuntos residenciales"
"00028774","CIUDADELA CAFAM ETAPA I","Conjuntos residenciales"
"00012376","CIUDADELA CAFAM II AGRUPACION 6 CLL 143 A 141D 15","Conjuntos residenciales"
"00001966","CIUDADELA CAFAM IL AGRUPACION 3 CLL 147A 142F 60","Conjuntos residenciales"
"00005735","CIUDADELA CAFAM IL AGRUPACION 5 145 NO 142 F 60","Conjuntos residenciales"
"00018647","CIUDADELA CAFAM IL AGRUPACION 8","Conjuntos residenciales"
"00004803","Ciudadela Cafam Spl 15 Administraci","Conjuntos residenciales"
"00016416","Ciudadela Cafam Spl 15 Extraordinar","Conjuntos residenciales"
"00009364","CIUDADELA CAFAM VI ETAPA CLL 142 A NO 113 C 50","Conjuntos residenciales"
"00017663","CIUDADELA DEL PARQUE PH CLL 71 58102","Conjuntos residenciales"
"00003706","CIUDADELA PARQ CENTRAL DE OCCIDENTE II CLL 77B 129","Conjuntos residenciales"
"00003155","CIUDADELA SANTAMONICA PH CARRERA 24C NO 33C 17","Conjuntos residenciales"
"00017657","CIUDADELA SEVILLA CL 66 A 55 A 51","Conjuntos residenciales"
"00016876","CIUDADELA SEVILLA PH","Conjuntos residenciales"
"00014590","CIUDADELA VILLA DEL BOSQUE PROPIEDA","Conjuntos residenciales"
"00021195","CJ PARQUE COLINA CAMPESTRE MC4","Conjuntos residenciales"
"00026942","Cj R Parques de Bogota Cedro Ext","Conjuntos residenciales"
"00022786","CJ RESIDENCIAL SANTA MARGARITA PH","Conjuntos residenciales"
"00000014","CLARO COMCEL","Telefonía Celular"
"00001481","CLARO EMPRESAS","Telecomunicación"
"00000084","CLARO HOGAR","Televisión Por Suscripción"
"00001503","CLARO IMPUESTOS","Telecomunicación"
"00001502","CLARO TELMEX TELEFONIA","Telecomunicación"
"00005533","CLARO VOLANTE","Telefonía Celular"
"00003586","CLAROS DEL BOSQUE CONJ CERRADO TV9 NOR 56 N BIS 19","Conjuntos residenciales"
"00026050","Claros del Bosque Ph Cl94 No 72a 95","Conjuntos residenciales"
"00002444","CLAVADOS BOGOTA CLL 70 A NO 14 A 30","Instituciones Educativas"
"00020732","CLIENTE EDIFICIO PORTOBELO 135 PH CALLE 135","Conjuntos residenciales"
"00013194","CLINICA GENERAL DEL NORTE","Salud y medicina"
"00027529","CLUB CENTRO DE BIENESTAR SIGUENZA","Conjuntos residenciales"
"00030042","CLUB DE LEONES UBATE MONARCA","Conjuntos residenciales"
"00017711","CLUB DE TENIS PASTO CRA 45 19 ESQUINA OO PANDIACO","Conjuntos residenciales"
"00005541","CLUB DEPORTIVO VERONA FC CALLE 49 SUR NO 86A 59","Conjuntos residenciales"
"00010445","CLUB ECOPETROL BOGOTA","Otros Servicios"
"00011993","CLUB HOUSE CONDOMINIO I CRA 18 N 15872","Conjuntos residenciales"
"00030024","CLUB HOUSE GOLD","Conjuntos residenciales"
"00013399","CLUB HOUSE HUERTAS RESERVADO MZ E2 ET5 MZ E3 MZ4","Conjuntos residenciales"
"00028773","CLUB HOUSE SALAMANCA PH","Conjuntos residenciales"
"00013235","CLUB RES MANGLE PH CRA 14 SUR NO96 149","Conjuntos residenciales"
"00023599","CLUB RESERVA DE GRANADA","Conjuntos residenciales"
"00003158","CLUB RESID FIDELENA PARK CL 75B SUR 38 05 SABANETA","Conjuntos residenciales"
"00022333","CLUB RESIDENCIAL ACUARELAS DEL BOSQ","Conjuntos residenciales"
"00023565","club residencial bariloche popayan","Conjuntos residenciales"
"00010991","CLUB RESIDENCIAL EL TESORO P H CRA 2 NO1A02","Conjuntos residenciales"
"00004267","CLUB RESIDENCIAL LOS ARROYUELOS PH CRA 20 NO 90 04","Conjuntos residenciales"
"00013018","CLUB RESIDENCIAL VIZTA PH CALLE 61 C NO1913","Conjuntos residenciales"
"00017670","CLUB TOWER 1 APARTAMENTOS CLL 3 A NO 25 66","Conjuntos residenciales"
"00030219","COACPESAN OCCIDENTE","Otros Servicios"
"00014654","COCLI CONJUNTO RESIDENCIAL","Conjuntos residenciales"
"00002452","COCORA PARQUE RESIDENCIAL CLL 10 A NORTE NO 18 36","Conjuntos residenciales"
"00005639","COEMPOPULAR","Fondo De Empleados"
"00010340","COFACE SEGUROS","Empresas De Seguros"
"00009678","COFUNERARIA LOS OLIVOS BMANG EXEQU","Servicios Exequiales"
"00010086","COFUNERARIA LOS OLIVOS BMANGA OTRO","Servicios Exequiales"
"00005069","COINTRASALUD","Otros Servicios"
"00008321","COJUNTO PARQUES DE BOGOTA ALISO CLL 84SUR 96 85","Conjuntos residenciales"
"00006030","COJUNTO RESID ACACIA REAL III CRA 54 NO 152 A 50","Conjuntos residenciales"
"00030014","Col Mis Corderitos Bogota","Instituciones Educativas"
"00022480","COL MIXTO CIUDADANOS PENSIONES","Instituciones Educativas"
"00011457","COLCAJAS","Otros Servicios"
"00022535","COLCASABLANCA PENSIONES","Instituciones Educativas"
"00014357","COLCHARTER IPS SAS","Otros Servicios"
"00013153","COLEGAS ASESORES DE SEGUROS LTDA","Otros Servicios"
"00023862","COLEGIO COOSERVICIOS DAGOBERTO TUNJ","Instituciones Educativas"
"00009684","COLEGIO CREATIVO NUEVA GENER CRA 50 SUR NO 143B 20","Conjuntos residenciales"
"00016267","COLEGIO CRISTIANO FUENTE DE VIDA CLL 83ANo115 07","Instituciones Educativas"
"00021251","COLEGIO CRISTIANO SEMILLA DE VIDA CLL 1F NO 31 11","Instituciones Educativas"
"00013467","COLEGIO EUCARISTICO CAMPESTRE SUBACHOQUE PENSION","Instituciones Educativas"
"00022047","COLEGIO EUCARISTICO DE LA MERCED PENSION CALLE 61","Instituciones Educativas"
"00010360","COLEGIO EUCARISTICO IBAGUE PENSIONE CRA 28 N 42 62","Instituciones Educativas"
"00021883","COLEGIO EUCARISTICO MERCEDARIO DE SUBA PENSION","Instituciones Educativas"
"00007013","COLEGIO FRANCISCANAS PEREIRA KM 1 VIA MUNDO NUEVO","Instituciones Educativas"
"00022472","COLEGIO GIMNASIO CRISTIANO LUZ Y VIDA CL35B N86C","Instituciones Educativas"
"00022473","COLEGIO INTERNACIONAL LOS CANAVERALES","Otros Servicios"
"00026796","COLEGIO LICEO EMPRESARIAL","Conjuntos residenciales"
